instant_x,dteday,season_x,yr_x,mnth_x,hr,holiday_x,weekday_x,workingday_x,weathersit_x,temp_x,atemp_x,hum_x,windspeed_x,casual_x,registered_x,cnt_x,instant_y,season_y,yr_y,mnth_y,holiday_y,weekday_y,workingday_y,weathersit_y,temp_y,atemp_y,hum_y,windspeed_y,casual_y,registered_y,cnt_y,total_users,temp_celsius,humidity_percent,windspeed_kmh
4926,2011-07-29,3,0,7,3,0,5,1,1,0.74,0.7121,0.79,0.0,2,9,11,210,3,0,7,0,5,1,1,0.838333,0.785967,0.5425,0.174138,670,3176,3846,11,30.34,79.0,0.0
4927,2011-07-29,3,0,7,4,0,5,1,1,0.72,0.7121,0.84,0.1343,2,4,6,210,3,0,7,0,5,1,1,0.838333,0.785967,0.5425,0.174138,670,3176,3846,6,29.52,84.0,8.9981
4928,2011-07-29,3,0,7,5,0,5,1,1,0.72,0.7121,0.84,0.0,4,23,27,210,3,0,7,0,5,1,1,0.838333,0.785967,0.5425,0.174138,670,3176,3846,27,29.52,84.0,0.0
4929,2011-07-29,3,0,7,6,0,5,1,2,0.72,0.7121,0.84,0.0,7,83,90,210,3,0,7,0,5,1,1,0.838333,0.785967,0.5425,0.174138,670,3176,3846,90,29.52,84.0,0.0
4930,2011-07-29,3,0,7,7,0,5,1,2,0.74,0.7121,0.79,0.0896,26,228,254,210,3,0,7,0,5,1,1,0.838333,0.785967,0.5425,0.174138,670,3176,3846,254,30.34,79.0,6.0032
4931,2011-07-29,3,0,7,8,0,5,1,2,0.76,0.7727,0.77,0.0,30,354,384,210,3,0,7,0,5,1,1,0.838333,0.785967,0.5425,0.174138,670,3176,3846,384,31.16,77.0,0.0
4932,2011-07-29,3,0,7,9,0,5,1,1,0.86,0.803,0.47,0.2537,28,151,179,210,3,0,7,0,5,1,1,0.838333,0.785967,0.5425,0.174138,670,3176,3846,179,35.26,47.0,16.997899999999998
4933,2011-07-29,3,0,7,10,0,5,1,1,0.9,0.8485,0.42,0.2836,37,69,106,210,3,0,7,0,5,1,1,0.838333,0.785967,0.5425,0.174138,670,3176,3846,106,36.9,42.0,19.0012
4934,2011-07-29,3,0,7,11,0,5,1,1,0.92,0.8788,0.4,0.2985,43,118,161,210,3,0,7,0,5,1,1,0.838333,0.785967,0.5425,0.174138,670,3176,3846,161,37.72,40.0,19.999499999999998
4935,2011-07-29,3,0,7,12,0,5,1,1,0.96,0.8636,0.31,0.2836,40,95,135,210,3,0,7,0,5,1,1,0.838333,0.785967,0.5425,0.174138,670,3176,3846,135,39.36,31.0,19.0012
4936,2011-07-29,3,0,7,13,0,5,1,1,0.94,0.8333,0.31,0.0,42,114,156,210,3,0,7,0,5,1,1,0.838333,0.785967,0.5425,0.174138,670,3176,3846,156,38.54,31.0,0.0
4937,2011-07-29,3,0,7,14,0,5,1,1,0.96,0.8636,0.3,0.2239,34,114,148,210,3,0,7,0,5,1,1,0.838333,0.785967,0.5425,0.174138,670,3176,3846,148,39.36,30.0,15.001299999999999
4938,2011-07-29,3,0,7,15,0,5,1,1,0.96,0.8636,0.3,0.2537,40,129,169,210,3,0,7,0,5,1,1,0.838333,0.785967,0.5425,0.174138,670,3176,3846,169,39.36,30.0,16.997899999999998
4939,2011-07-29,3,0,7,16,0,5,1,1,0.96,0.8636,0.3,0.3881,35,198,233,210,3,0,7,0,5,1,1,0.838333,0.785967,0.5425,0.174138,670,3176,3846,233,39.36,30.0,26.0027
4940,2011-07-29,3,0,7,17,0,5,1,1,0.96,0.8636,0.3,0.2985,47,374,421,210,3,0,7,0,5,1,1,0.838333,0.785967,0.5425,0.174138,670,3176,3846,421,39.36,30.0,19.999499999999998
4941,2011-07-29,3,0,7,18,0,5,1,1,0.92,0.8636,0.37,0.3284,49,313,362,210,3,0,7,0,5,1,1,0.838333,0.785967,0.5425,0.174138,670,3176,3846,362,37.72,37.0,22.0028
4942,2011-07-29,3,0,7,19,0,5,1,1,0.9,0.8485,0.42,0.2239,22,219,241,210,3,0,7,0,5,1,1,0.838333,0.785967,0.5425,0.174138,670,3176,3846,241,36.9,42.0,15.001299999999999
4943,2011-07-29,3,0,7,20,0,5,1,1,0.86,0.7879,0.41,0.3284,53,153,206,210,3,0,7,0,5,1,1,0.838333,0.785967,0.5425,0.174138,670,3176,3846,206,35.26,41.0,22.0028
4944,2011-07-29,3,0,7,21,0,5,1,1,0.82,0.7576,0.46,0.1642,29,134,163,210,3,0,7,0,5,1,1,0.838333,0.785967,0.5425,0.174138,670,3176,3846,163,33.62,46.0,11.0014
4945,2011-07-29,3,0,7,22,0,5,1,1,0.8,0.7424,0.49,0.2239,47,127,174,210,3,0,7,0,5,1,1,0.838333,0.785967,0.5425,0.174138,670,3176,3846,174,32.800000000000004,49.0,15.001299999999999
4946,2011-07-29,3,0,7,23,0,5,1,1,0.78,0.7121,0.52,0.1045,26,90,116,210,3,0,7,0,5,1,1,0.838333,0.785967,0.5425,0.174138,670,3176,3846,116,31.98,52.0,7.0015
4947,2011-07-30,3,0,7,0,0,6,0,1,0.76,0.697,0.55,0.194,60,73,133,211,3,0,7,0,6,0,1,0.804167,0.728537,0.465833,0.168537,1559,2916,4475,133,31.16,55.00000000000001,12.998000000000001
4948,2011-07-30,3,0,7,1,0,6,0,1,0.76,0.697,0.55,0.0896,15,75,90,211,3,0,7,0,6,0,1,0.804167,0.728537,0.465833,0.168537,1559,2916,4475,90,31.16,55.00000000000001,6.0032
4949,2011-07-30,3,0,7,2,0,6,0,1,0.76,0.697,0.55,0.1045,11,31,42,211,3,0,7,0,6,0,1,0.804167,0.728537,0.465833,0.168537,1559,2916,4475,42,31.16,55.00000000000001,7.0015
4950,2011-07-30,3,0,7,3,0,6,0,1,0.74,0.6818,0.62,0.1642,18,25,43,211,3,0,7,0,6,0,1,0.804167,0.728537,0.465833,0.168537,1559,2916,4475,43,30.34,62.0,11.0014
4951,2011-07-30,3,0,7,4,0,6,0,1,0.72,0.6818,0.66,0.1642,4,6,10,211,3,0,7,0,6,0,1,0.804167,0.728537,0.465833,0.168537,1559,2916,4475,10,29.52,66.0,11.0014
4952,2011-07-30,3,0,7,5,0,6,0,1,0.72,0.6818,0.7,0.2836,4,9,13,211,3,0,7,0,6,0,1,0.804167,0.728537,0.465833,0.168537,1559,2916,4475,13,29.52,70.0,19.0012
4953,2011-07-30,3,0,7,6,0,6,0,1,0.72,0.6818,0.7,0.2985,6,18,24,211,3,0,7,0,6,0,1,0.804167,0.728537,0.465833,0.168537,1559,2916,4475,24,29.52,70.0,19.999499999999998
4954,2011-07-30,3,0,7,7,0,6,0,1,0.76,0.7273,0.66,0.194,3,39,42,211,3,0,7,0,6,0,1,0.804167,0.728537,0.465833,0.168537,1559,2916,4475,42,31.16,66.0,12.998000000000001
4955,2011-07-30,3,0,7,8,0,6,0,1,0.78,0.7424,0.59,0.2239,27,87,114,211,3,0,7,0,6,0,1,0.804167,0.728537,0.465833,0.168537,1559,2916,4475,114,31.98,59.0,15.001299999999999
4956,2011-07-30,3,0,7,9,0,6,0,1,0.82,0.7576,0.46,0.2985,49,125,174,211,3,0,7,0,6,0,1,0.804167,0.728537,0.465833,0.168537,1559,2916,4475,174,33.62,46.0,19.999499999999998
4957,2011-07-30,3,0,7,10,0,6,0,1,0.82,0.7424,0.41,0.2985,79,182,261,211,3,0,7,0,6,0,1,0.804167,0.728537,0.465833,0.168537,1559,2916,4475,261,33.62,41.0,19.999499999999998
4958,2011-07-30,3,0,7,11,0,6,0,1,0.84,0.7424,0.36,0.194,111,206,317,211,3,0,7,0,6,0,1,0.804167,0.728537,0.465833,0.168537,1559,2916,4475,317,34.44,36.0,12.998000000000001
4959,2011-07-30,3,0,7,12,0,6,0,1,0.84,0.7273,0.32,0.1642,111,230,341,211,3,0,7,0,6,0,1,0.804167,0.728537,0.465833,0.168537,1559,2916,4475,341,34.44,32.0,11.0014
4960,2011-07-30,3,0,7,13,0,6,0,1,0.88,0.7576,0.29,0.0,125,183,308,211,3,0,7,0,6,0,1,0.804167,0.728537,0.465833,0.168537,1559,2916,4475,308,36.08,28.999999999999996,0.0
4961,2011-07-30,3,0,7,14,0,6,0,1,0.9,0.7879,0.29,0.0,112,193,305,211,3,0,7,0,6,0,1,0.804167,0.728537,0.465833,0.168537,1559,2916,4475,305,36.9,28.999999999999996,0.0
4962,2011-07-30,3,0,7,15,0,6,0,1,0.9,0.803,0.31,0.1343,113,189,302,211,3,0,7,0,6,0,1,0.804167,0.728537,0.465833,0.168537,1559,2916,4475,302,36.9,31.0,8.9981
4963,2011-07-30,3,0,7,16,0,6,0,1,0.9,0.7879,0.27,0.2239,126,176,302,211,3,0,7,0,6,0,1,0.804167,0.728537,0.465833,0.168537,1559,2916,4475,302,36.9,27.0,15.001299999999999
4964,2011-07-30,3,0,7,17,0,6,0,1,0.9,0.7879,0.29,0.1045,93,209,302,211,3,0,7,0,6,0,1,0.804167,0.728537,0.465833,0.168537,1559,2916,4475,302,36.9,28.999999999999996,7.0015
4965,2011-07-30,3,0,7,18,0,6,0,1,0.88,0.7576,0.28,0.194,92,207,299,211,3,0,7,0,6,0,1,0.804167,0.728537,0.465833,0.168537,1559,2916,4475,299,36.08,28.000000000000004,12.998000000000001
4966,2011-07-30,3,0,7,19,0,6,0,1,0.74,0.6515,0.33,0.2239,101,155,256,211,3,0,7,0,6,0,1,0.804167,0.728537,0.465833,0.168537,1559,2916,4475,256,30.34,33.0,15.001299999999999
4967,2011-07-30,3,0,7,20,0,6,0,1,0.82,0.7424,0.43,0.1343,74,132,206,211,3,0,7,0,6,0,1,0.804167,0.728537,0.465833,0.168537,1559,2916,4475,206,33.62,43.0,8.9981
4968,2011-07-30,3,0,7,21,0,6,0,1,0.8,0.7424,0.49,0.1642,82,123,205,211,3,0,7,0,6,0,1,0.804167,0.728537,0.465833,0.168537,1559,2916,4475,205,32.800000000000004,49.0,11.0014
4969,2011-07-30,3,0,7,22,0,6,0,1,0.78,0.7121,0.52,0.1045,80,129,209,211,3,0,7,0,6,0,1,0.804167,0.728537,0.465833,0.168537,1559,2916,4475,209,31.98,52.0,7.0015
4970,2011-07-30,3,0,7,23,0,6,0,1,0.76,0.697,0.55,0.0896,63,114,177,211,3,0,7,0,6,0,1,0.804167,0.728537,0.465833,0.168537,1559,2916,4475,177,31.16,55.00000000000001,6.0032
4971,2011-07-31,3,0,7,0,0,0,0,1,0.76,0.697,0.55,0.0896,33,80,113,212,3,0,7,0,0,0,1,0.805833,0.729796,0.480833,0.164813,1524,2778,4302,113,31.16,55.00000000000001,6.0032
4972,2011-07-31,3,0,7,1,0,0,0,1,0.74,0.6818,0.62,0.0896,8,71,79,212,3,0,7,0,0,0,1,0.805833,0.729796,0.480833,0.164813,1524,2778,4302,79,30.34,62.0,6.0032
4973,2011-07-31,3,0,7,2,0,0,0,1,0.74,0.697,0.66,0.0896,19,48,67,212,3,0,7,0,0,0,1,0.805833,0.729796,0.480833,0.164813,1524,2778,4302,67,30.34,66.0,6.0032
4974,2011-07-31,3,0,7,3,0,0,0,1,0.74,0.697,0.66,0.0,24,26,50,212,3,0,7,0,0,0,1,0.805833,0.729796,0.480833,0.164813,1524,2778,4302,50,30.34,66.0,0.0
4975,2011-07-31,3,0,7,4,0,0,0,1,0.72,0.6818,0.7,0.0,6,7,13,212,3,0,7,0,0,0,1,0.805833,0.729796,0.480833,0.164813,1524,2778,4302,13,29.52,70.0,0.0
4976,2011-07-31,3,0,7,5,0,0,0,1,0.72,0.6818,0.69,0.0,4,4,8,212,3,0,7,0,0,0,1,0.805833,0.729796,0.480833,0.164813,1524,2778,4302,8,29.52,69.0,0.0
4977,2011-07-31,3,0,7,6,0,0,0,1,0.74,0.697,0.7,0.0,5,8,13,212,3,0,7,0,0,0,1,0.805833,0.729796,0.480833,0.164813,1524,2778,4302,13,30.34,70.0,0.0
4978,2011-07-31,3,0,7,7,0,0,0,1,0.74,0.6818,0.58,0.1343,19,26,45,212,3,0,7,0,0,0,1,0.805833,0.729796,0.480833,0.164813,1524,2778,4302,45,30.34,57.99999999999999,8.9981
4979,2011-07-31,3,0,7,8,0,0,0,1,0.76,0.697,0.55,0.2239,54,88,142,212,3,0,7,0,0,0,1,0.805833,0.729796,0.480833,0.164813,1524,2778,4302,142,31.16,55.00000000000001,15.001299999999999
4980,2011-07-31,3,0,7,9,0,0,0,1,0.8,0.7424,0.49,0.0,55,128,183,212,3,0,7,0,0,0,1,0.805833,0.729796,0.480833,0.164813,1524,2778,4302,183,32.800000000000004,49.0,0.0
4981,2011-07-31,3,0,7,10,0,0,0,1,0.84,0.7424,0.36,0.1642,91,163,254,212,3,0,7,0,0,0,1,0.805833,0.729796,0.480833,0.164813,1524,2778,4302,254,34.44,36.0,11.0014
4982,2011-07-31,3,0,7,11,0,0,0,1,0.86,0.7424,0.28,0.1642,112,163,275,212,3,0,7,0,0,0,1,0.805833,0.729796,0.480833,0.164813,1524,2778,4302,275,35.26,28.000000000000004,11.0014
4983,2011-07-31,3,0,7,12,0,0,0,1,0.9,0.7727,0.25,0.194,146,192,338,212,3,0,7,0,0,0,1,0.805833,0.729796,0.480833,0.164813,1524,2778,4302,338,36.9,25.0,12.998000000000001
4984,2011-07-31,3,0,7,13,0,0,0,1,0.9,0.7727,0.24,0.1343,142,152,294,212,3,0,7,0,0,0,1,0.805833,0.729796,0.480833,0.164813,1524,2778,4302,294,36.9,24.0,8.9981
4985,2011-07-31,3,0,7,14,0,0,0,1,0.9,0.7727,0.24,0.1642,130,196,326,212,3,0,7,0,0,0,1,0.805833,0.729796,0.480833,0.164813,1524,2778,4302,326,36.9,24.0,11.0014
4986,2011-07-31,3,0,7,15,0,0,0,1,0.92,0.7727,0.18,0.2985,109,184,293,212,3,0,7,0,0,0,1,0.805833,0.729796,0.480833,0.164813,1524,2778,4302,293,37.72,18.0,19.999499999999998
4987,2011-07-31,3,0,7,16,0,0,0,1,0.92,0.7727,0.17,0.2836,98,208,306,212,3,0,7,0,0,0,1,0.805833,0.729796,0.480833,0.164813,1524,2778,4302,306,37.72,17.0,19.0012
4988,2011-07-31,3,0,7,17,0,0,0,1,0.92,0.7727,0.16,0.1642,114,206,320,212,3,0,7,0,0,0,1,0.805833,0.729796,0.480833,0.164813,1524,2778,4302,320,37.72,16.0,11.0014
4989,2011-07-31,3,0,7,18,0,0,0,1,0.86,0.7879,0.41,0.2836,91,213,304,212,3,0,7,0,0,0,1,0.805833,0.729796,0.480833,0.164813,1524,2778,4302,304,35.26,41.0,19.0012
4990,2011-07-31,3,0,7,19,0,0,0,1,0.8,0.7576,0.55,0.3284,87,187,274,212,3,0,7,0,0,0,1,0.805833,0.729796,0.480833,0.164813,1524,2778,4302,274,32.800000000000004,55.00000000000001,22.0028
4991,2011-07-31,3,0,7,20,0,0,0,1,0.8,0.7576,0.55,0.3284,70,205,275,212,3,0,7,0,0,0,1,0.805833,0.729796,0.480833,0.164813,1524,2778,4302,275,32.800000000000004,55.00000000000001,22.0028
4992,2011-07-31,3,0,7,21,0,0,0,1,0.78,0.7424,0.59,0.2985,68,96,164,212,3,0,7,0,0,0,1,0.805833,0.729796,0.480833,0.164813,1524,2778,4302,164,31.98,59.0,19.999499999999998
4993,2011-07-31,3,0,7,22,0,0,0,1,0.74,0.697,0.7,0.2985,25,71,96,212,3,0,7,0,0,0,1,0.805833,0.729796,0.480833,0.164813,1524,2778,4302,96,30.34,70.0,19.999499999999998
4994,2011-07-31,3,0,7,23,0,0,0,1,0.74,0.697,0.66,0.2239,14,56,70,212,3,0,7,0,0,0,1,0.805833,0.729796,0.480833,0.164813,1524,2778,4302,70,30.34,66.0,15.001299999999999
4995,2011-08-01,3,0,8,0,0,1,1,1,0.72,0.6818,0.7,0.2239,7,22,29,213,3,0,8,0,1,1,1,0.771667,0.703292,0.550833,0.156717,729,3537,4266,29,29.52,70.0,15.001299999999999
4996,2011-08-01,3,0,8,1,0,1,1,1,0.72,0.697,0.74,0.194,5,12,17,213,3,0,8,0,1,1,1,0.771667,0.703292,0.550833,0.156717,729,3537,4266,17,29.52,74.0,12.998000000000001
4997,2011-08-01,3,0,8,2,0,1,1,1,0.7,0.6667,0.74,0.1045,4,7,11,213,3,0,8,0,1,1,1,0.771667,0.703292,0.550833,0.156717,729,3537,4266,11,28.7,74.0,7.0015
4998,2011-08-01,3,0,8,3,0,1,1,1,0.7,0.6667,0.79,0.1642,0,4,4,213,3,0,8,0,1,1,1,0.771667,0.703292,0.550833,0.156717,729,3537,4266,4,28.7,79.0,11.0014
4999,2011-08-01,3,0,8,4,0,1,1,1,0.66,0.6061,0.83,0.1343,2,2,4,213,3,0,8,0,1,1,1,0.771667,0.703292,0.550833,0.156717,729,3537,4266,4,27.060000000000002,83.0,8.9981
5000,2011-08-01,3,0,8,5,0,1,1,1,0.66,0.6061,0.83,0.1045,2,24,26,213,3,0,8,0,1,1,1,0.771667,0.703292,0.550833,0.156717,729,3537,4266,26,27.060000000000002,83.0,7.0015
5001,2011-08-01,3,0,8,6,0,1,1,1,0.66,0.6061,0.83,0.0896,3,97,100,213,3,0,8,0,1,1,1,0.771667,0.703292,0.550833,0.156717,729,3537,4266,100,27.060000000000002,83.0,6.0032
5002,2011-08-01,3,0,8,7,0,1,1,1,0.74,0.6818,0.62,0.0,24,258,282,213,3,0,8,0,1,1,1,0.771667,0.703292,0.550833,0.156717,729,3537,4266,282,30.34,62.0,0.0
5003,2011-08-01,3,0,8,8,0,1,1,1,0.8,0.7273,0.43,0.194,35,347,382,213,3,0,8,0,1,1,1,0.771667,0.703292,0.550833,0.156717,729,3537,4266,382,32.800000000000004,43.0,12.998000000000001
5004,2011-08-01,3,0,8,9,0,1,1,1,0.82,0.7424,0.41,0.0,27,139,166,213,3,0,8,0,1,1,1,0.771667,0.703292,0.550833,0.156717,729,3537,4266,166,33.62,41.0,0.0
5005,2011-08-01,3,0,8,10,0,1,1,1,0.86,0.7576,0.36,0.1642,27,70,97,213,3,0,8,0,1,1,1,0.771667,0.703292,0.550833,0.156717,729,3537,4266,97,35.26,36.0,11.0014
5006,2011-08-01,3,0,8,11,0,1,1,1,0.88,0.7727,0.32,0.1642,53,66,119,213,3,0,8,0,1,1,1,0.771667,0.703292,0.550833,0.156717,729,3537,4266,119,36.08,32.0,11.0014
5007,2011-08-01,3,0,8,12,0,1,1,1,0.9,0.803,0.33,0.2537,53,115,168,213,3,0,8,0,1,1,1,0.771667,0.703292,0.550833,0.156717,729,3537,4266,168,36.9,33.0,16.997899999999998
5008,2011-08-01,3,0,8,13,0,1,1,1,0.9,0.803,0.31,0.2985,38,112,150,213,3,0,8,0,1,1,1,0.771667,0.703292,0.550833,0.156717,729,3537,4266,150,36.9,31.0,19.999499999999998
5009,2011-08-01,3,0,8,14,0,1,1,1,0.92,0.8182,0.29,0.194,37,86,123,213,3,0,8,0,1,1,1,0.771667,0.703292,0.550833,0.156717,729,3537,4266,123,37.72,28.999999999999996,12.998000000000001
5010,2011-08-01,3,0,8,15,0,1,1,1,0.9,0.7879,0.27,0.0,52,77,129,213,3,0,8,0,1,1,1,0.771667,0.703292,0.550833,0.156717,729,3537,4266,129,36.9,27.0,0.0
5011,2011-08-01,3,0,8,16,0,1,1,1,0.9,0.7879,0.27,0.0,34,197,231,213,3,0,8,0,1,1,1,0.771667,0.703292,0.550833,0.156717,729,3537,4266,231,36.9,27.0,0.0
5012,2011-08-01,3,0,8,17,0,1,1,1,0.76,0.6818,0.45,0.2985,69,445,514,213,3,0,8,0,1,1,1,0.771667,0.703292,0.550833,0.156717,729,3537,4266,514,31.16,45.0,19.999499999999998
5013,2011-08-01,3,0,8,18,0,1,1,1,0.78,0.697,0.43,0.194,68,475,543,213,3,0,8,0,1,1,1,0.771667,0.703292,0.550833,0.156717,729,3537,4266,543,31.98,43.0,12.998000000000001
5014,2011-08-01,3,0,8,19,0,1,1,1,0.74,0.6667,0.51,0.2239,63,350,413,213,3,0,8,0,1,1,1,0.771667,0.703292,0.550833,0.156717,729,3537,4266,413,30.34,51.0,15.001299999999999
5015,2011-08-01,3,0,8,20,0,1,1,1,0.72,0.6818,0.62,0.2239,49,256,305,213,3,0,8,0,1,1,1,0.771667,0.703292,0.550833,0.156717,729,3537,4266,305,29.52,62.0,15.001299999999999
5016,2011-08-01,3,0,8,21,0,1,1,1,0.7,0.6515,0.7,0.2537,42,178,220,213,3,0,8,0,1,1,1,0.771667,0.703292,0.550833,0.156717,729,3537,4266,220,28.7,70.0,16.997899999999998
5017,2011-08-01,3,0,8,22,0,1,1,1,0.7,0.6515,0.7,0.0896,21,116,137,213,3,0,8,0,1,1,1,0.771667,0.703292,0.550833,0.156717,729,3537,4266,137,28.7,70.0,6.0032
5018,2011-08-01,3,0,8,23,0,1,1,1,0.68,0.6364,0.74,0.194,14,82,96,213,3,0,8,0,1,1,1,0.771667,0.703292,0.550833,0.156717,729,3537,4266,96,27.880000000000003,74.0,12.998000000000001
5019,2011-08-02,3,0,8,0,0,2,1,1,0.66,0.6212,0.74,0.0,11,18,29,214,3,0,8,0,2,1,1,0.783333,0.707071,0.49125,0.20585,801,4044,4845,29,27.060000000000002,74.0,0.0
5020,2011-08-02,3,0,8,1,0,2,1,1,0.66,0.6212,0.74,0.1045,4,8,12,214,3,0,8,0,2,1,1,0.783333,0.707071,0.49125,0.20585,801,4044,4845,12,27.060000000000002,74.0,7.0015
5021,2011-08-02,3,0,8,2,0,2,1,1,0.68,0.6364,0.69,0.0,2,6,8,214,3,0,8,0,2,1,1,0.783333,0.707071,0.49125,0.20585,801,4044,4845,8,27.880000000000003,69.0,0.0
5022,2011-08-02,3,0,8,3,0,2,1,1,0.66,0.6212,0.74,0.194,0,5,5,214,3,0,8,0,2,1,1,0.783333,0.707071,0.49125,0.20585,801,4044,4845,5,27.060000000000002,74.0,12.998000000000001
5023,2011-08-02,3,0,8,4,0,2,1,1,0.66,0.6212,0.74,0.1045,0,10,10,214,3,0,8,0,2,1,1,0.783333,0.707071,0.49125,0.20585,801,4044,4845,10,27.060000000000002,74.0,7.0015
5024,2011-08-02,3,0,8,5,0,2,1,1,0.66,0.6212,0.74,0.1343,4,17,21,214,3,0,8,0,2,1,1,0.783333,0.707071,0.49125,0.20585,801,4044,4845,21,27.060000000000002,74.0,8.9981
5025,2011-08-02,3,0,8,6,0,2,1,1,0.68,0.6364,0.69,0.1045,12,105,117,214,3,0,8,0,2,1,1,0.783333,0.707071,0.49125,0.20585,801,4044,4845,117,27.880000000000003,69.0,7.0015
5026,2011-08-02,3,0,8,7,0,2,1,1,0.72,0.6667,0.61,0.2836,15,320,335,214,3,0,8,0,2,1,1,0.783333,0.707071,0.49125,0.20585,801,4044,4845,335,29.52,61.0,19.0012
5027,2011-08-02,3,0,8,8,0,2,1,1,0.74,0.6818,0.58,0.2836,37,398,435,214,3,0,8,0,2,1,1,0.783333,0.707071,0.49125,0.20585,801,4044,4845,435,30.34,57.99999999999999,19.0012
5028,2011-08-02,3,0,8,9,0,2,1,1,0.78,0.697,0.46,0.2985,31,182,213,214,3,0,8,0,2,1,1,0.783333,0.707071,0.49125,0.20585,801,4044,4845,213,31.98,46.0,19.999499999999998
5029,2011-08-02,3,0,8,10,0,2,1,1,0.82,0.7273,0.36,0.2985,50,90,140,214,3,0,8,0,2,1,1,0.783333,0.707071,0.49125,0.20585,801,4044,4845,140,33.62,36.0,19.999499999999998
5030,2011-08-02,3,0,8,11,0,2,1,1,0.84,0.7273,0.32,0.4179,32,96,128,214,3,0,8,0,2,1,1,0.783333,0.707071,0.49125,0.20585,801,4044,4845,128,34.44,32.0,27.999299999999998
5031,2011-08-02,3,0,8,12,0,2,1,1,0.86,0.7424,0.3,0.2836,45,112,157,214,3,0,8,0,2,1,1,0.783333,0.707071,0.49125,0.20585,801,4044,4845,157,35.26,30.0,19.0012
5032,2011-08-02,3,0,8,13,0,2,1,1,0.86,0.7424,0.3,0.2239,50,153,203,214,3,0,8,0,2,1,1,0.783333,0.707071,0.49125,0.20585,801,4044,4845,203,35.26,30.0,15.001299999999999
5033,2011-08-02,3,0,8,14,0,2,1,1,0.9,0.7727,0.25,0.2836,45,114,159,214,3,0,8,0,2,1,1,0.783333,0.707071,0.49125,0.20585,801,4044,4845,159,36.9,25.0,19.0012
5034,2011-08-02,3,0,8,15,0,2,1,1,0.9,0.7727,0.25,0.2836,48,120,168,214,3,0,8,0,2,1,1,0.783333,0.707071,0.49125,0.20585,801,4044,4845,168,36.9,25.0,19.0012
5035,2011-08-02,3,0,8,16,0,2,1,1,0.9,0.7727,0.25,0.2836,58,216,274,214,3,0,8,0,2,1,1,0.783333,0.707071,0.49125,0.20585,801,4044,4845,274,36.9,25.0,19.0012
5036,2011-08-02,3,0,8,17,0,2,1,2,0.9,0.7879,0.27,0.1343,63,493,556,214,3,0,8,0,2,1,1,0.783333,0.707071,0.49125,0.20585,801,4044,4845,556,36.9,27.0,8.9981
5037,2011-08-02,3,0,8,18,0,2,1,2,0.86,0.7576,0.34,0.194,65,491,556,214,3,0,8,0,2,1,1,0.783333,0.707071,0.49125,0.20585,801,4044,4845,556,35.26,34.0,12.998000000000001
5038,2011-08-02,3,0,8,19,0,2,1,2,0.86,0.7576,0.36,0.2239,85,369,454,214,3,0,8,0,2,1,1,0.783333,0.707071,0.49125,0.20585,801,4044,4845,454,35.26,36.0,15.001299999999999
5039,2011-08-02,3,0,8,20,0,2,1,2,0.82,0.7576,0.46,0.2537,40,248,288,214,3,0,8,0,2,1,1,0.783333,0.707071,0.49125,0.20585,801,4044,4845,288,33.62,46.0,16.997899999999998
5040,2011-08-02,3,0,8,21,0,2,1,1,0.8,0.7424,0.52,0.2239,53,201,254,214,3,0,8,0,2,1,1,0.783333,0.707071,0.49125,0.20585,801,4044,4845,254,32.800000000000004,52.0,15.001299999999999
5041,2011-08-02,3,0,8,22,0,2,1,2,0.78,0.7424,0.59,0.1642,22,169,191,214,3,0,8,0,2,1,1,0.783333,0.707071,0.49125,0.20585,801,4044,4845,191,31.98,59.0,11.0014
5042,2011-08-02,3,0,8,23,0,2,1,2,0.8,0.7424,0.49,0.1642,29,103,132,214,3,0,8,0,2,1,1,0.783333,0.707071,0.49125,0.20585,801,4044,4845,132,32.800000000000004,49.0,11.0014
5043,2011-08-03,3,0,8,0,0,3,1,2,0.8,0.7424,0.49,0.1642,11,32,43,215,3,0,8,0,3,1,2,0.731667,0.679937,0.6575,0.135583,467,3107,3574,43,32.800000000000004,49.0,11.0014
5044,2011-08-03,3,0,8,1,0,3,1,2,0.78,0.7121,0.52,0.1642,7,9,16,215,3,0,8,0,3,1,2,0.731667,0.679937,0.6575,0.135583,467,3107,3574,16,31.98,52.0,11.0014
5045,2011-08-03,3,0,8,2,0,3,1,2,0.78,0.7121,0.49,0.1642,2,9,11,215,3,0,8,0,3,1,2,0.731667,0.679937,0.6575,0.135583,467,3107,3574,11,31.98,49.0,11.0014
5046,2011-08-03,3,0,8,3,0,3,1,2,0.76,0.697,0.55,0.0896,0,4,4,215,3,0,8,0,3,1,2,0.731667,0.679937,0.6575,0.135583,467,3107,3574,4,31.16,55.00000000000001,6.0032
5047,2011-08-03,3,0,8,4,0,3,1,2,0.76,0.697,0.52,0.1642,0,7,7,215,3,0,8,0,3,1,2,0.731667,0.679937,0.6575,0.135583,467,3107,3574,7,31.16,52.0,11.0014
5048,2011-08-03,3,0,8,5,0,3,1,2,0.76,0.697,0.55,0.0896,2,22,24,215,3,0,8,0,3,1,2,0.731667,0.679937,0.6575,0.135583,467,3107,3574,24,31.16,55.00000000000001,6.0032
5049,2011-08-03,3,0,8,6,0,3,1,3,0.72,0.6818,0.66,0.4925,9,101,110,215,3,0,8,0,3,1,2,0.731667,0.679937,0.6575,0.135583,467,3107,3574,110,29.52,66.0,32.9975
